hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:166	ACTN4	actinin alpha 4	protein-coding gene	gene with protein product	Approved	19q13.2	19q13.2			FSGS1	focal segmental glomerulosclerosis 1	Actinins	1112	1992-03-26		2016-01-18	2021-05-26	81	ENSG00000130402	OTTHUMG00000137382	uc002oja.3	D89980	NM_001322033	CCDS12518	O43707	"9461087|10700177"	MGI:1890773	RGD:61816			604638					117757															HGNC:166	"ENST00000252699.7|NM_004924.6"	HGNC:166
HGNC:13201	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10	protein-coding gene	gene with protein product	Approved	19p13.2	19p13.2	ADAM-TS10			a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 10	ADAM metallopeptidases with thrombospondin type 1 motif	50	2001-04-05		2015-11-09	2021-05-26	81794	ENSG00000142303	OTTHUMG00000182216	uc002mkj.3	AF163762	NM_030957	"CCDS62529|CCDS12206"	Q9H324	"15355968|15368195"	MGI:2449112	RGD:1598320			608990					117773			M12.235		objectId:1683										HGNC:13201	"ENST00000597188.6|NM_030957.4"	HGNC:13201
HGNC:27912	ADAMTSL5	ADAMTS like 5	protein-coding gene	gene with protein product	Approved	19p13.3	19p13.3			THSD6	thrombospondin, type I, domain containing 6	ADAMTS like	947	2004-03-17	2006-02-07	2015-11-09	2019-03-22	339366	ENSG00000185761	OTTHUMG00000180093	uc002ltd.2	BC040620	NM_213604	CCDS12071	Q6ZMM2	23010571	MGI:1913798	RGD:1305607																							HGNC:27912	"ENST00000330475.9|NM_213604.3"	
HGNC:25151	ADAT3	adenosine deaminase tRNA specific 3	protein-coding gene	gene with protein product	Approved	19p13.3	19p13.3	TAD3	tRNA-specific adenosine deaminase 3 homolog (S. cerevisiae)		adenosine deaminase, tRNA-specific 3, TAD3 homolog (S. cerevisiae)	Adenosine deaminases acting on RNA	1303	2007-08-16		2019-01-18	2019-01-18	113179	ENSG00000213638	OTTHUMG00000154591	uc002luh.5	BC011824	NM_138422	CCDS12076	Q96EY9	12457566	MGI:1924344	RGD:1642417			615302					365118															HGNC:25151	"ENST00000329478.4|NM_138422.4"	HGNC:25151
HGNC:3336	ADGRE1	adhesion G protein-coupled receptor E1	protein-coding gene	gene with protein product	Approved	19p13.3-p13.2	19p13.3-p13.2			"TM7LN3|EMR1"	"egf-like module containing, mucin-like, hormone receptor-like sequence 1|egf-like module containing, mucin-like, hormone receptor-like 1"	Adhesion G protein-coupled receptors, subfamily E	915	1994-08-31	2015-03-03	2015-03-03	2018-02-13	2015	ENSG00000174837	OTTHUMG00000181966		X81479	NM_001256252	"CCDS58644|CCDS58643|CCDS58645|CCDS58646|CCDS12175"	Q14246	"7601460|9500513|25713288"	MGI:106912	RGD:1359214			600493								P02.004		objectId:182										HGNC:3336	"ENST00000312053.9|NM_001974.5"	
HGNC:3337	ADGRE2	adhesion G protein-coupled receptor E2	protein-coding gene	gene with protein product	Approved	19p13.12	19p13.12	CD312		EMR2	"egf-like module containing, mucin-like, hormone receptor-like sequence 2|egf-like module containing, mucin-like, hormone receptor-like 2"	"CD molecules|Adhesion G protein-coupled receptors, subfamily E"	"471|915"	2000-03-14	2015-03-03	2015-03-03	2021-05-26	30817	ENSG00000127507	OTTHUMG00000183408		AF114491	NM_001271052	"CCDS32935|CCDS59361"	Q9UHX3	25713288	MGI:1347095				606100								P02.001		objectId:183			CD312							HGNC:3337	"ENST00000315576.8|NM_013447.4"	HGNC:3337
HGNC:23647	ADGRE3	adhesion G protein-coupled receptor E3	protein-coding gene	gene with protein product	Approved	19p13.12	19p13.12			EMR3	egf-like module containing, mucin-like, hormone receptor-like 3	Adhesion G protein-coupled receptors, subfamily E	915	2003-11-26	2015-03-03	2015-03-03	2015-08-28	84658	ENSG00000131355	OTTHUMG00000183406		AF239764	NM_032571	"CCDS74297|CCDS74296|CCDS12315"	Q9BY15	"11279179|12975309|25713288"	MGI:1196464				606101								P02.003		objectId:184										HGNC:23647	"ENST00000253673.6|NM_032571.5"	
HGNC:1711	ADGRE5	adhesion G protein-coupled receptor E5	protein-coding gene	gene with protein product	Approved	19p13.12	19p13.12	TM7LN1	"leukocyte antigen CD97|seven-span transmembrane protein|seven-transmembrane, heterodimeric receptor associated with inflammation|seven transmembrane helix receptor"	CD97	"CD97 antigen|CD97 molecule"	"CD molecules|Adhesion G protein-coupled receptors, subfamily E"	"471|915"	1995-11-29	2015-03-03	2015-03-03	2015-03-03	976	ENSG00000123146	OTTHUMG00000182166			NM_078481	"CCDS32929|CCDS32931|CCDS32930"	P48960	"7636245|8786105|25713288"	MGI:1347095	RGD:1305595			601211								P02.002		objectId:177			CD97							HGNC:1711	"ENST00000242786.6|NM_078481.4"	
HGNC:20973	ADGRL1	adhesion G protein-coupled receptor L1	protein-coding gene	gene with protein product	Approved	19p13.12	19p13.12	"KIAA0821|CIRL1|LEC2"		LPHN1	latrophilin 1	Adhesion G protein-coupled receptors, subfamily L	918	2003-04-25	2015-03-03	2015-03-03	2016-10-05	22859	ENSG00000072071	OTTHUMG00000182138		AB020628	NM_014921	"CCDS12307|CCDS32928"	O94910	"10994649|25713288"	MGI:1929461	RGD:620768			616416								P02.010		objectId:206										HGNC:20973	"ENST00000361434.8|NM_014921.5"	
HGNC:27293	ADM5	adrenomedullin 5 (putative)	protein-coding gene	gene with protein product	Approved	19q13.33	19q13.33	AM5		C19orf76	"chromosome 19 open reading frame 76|adrenomedullin 5 homolog (pig)"			2009-09-22	2012-10-29	2012-12-07	2016-11-16	199800	ENSG00000224420	OTTHUMG00000183240	uc002pph.3	BC032764	NM_001101340	CCDS46146	C9JUS6	18434369																									HGNC:27293	"ENST00000420022.4|NM_001101340.2"	
HGNC:378	AKAP8	A-kinase anchoring protein 8	protein-coding gene	gene with protein product	Approved	19p13.12	19p13.12	"AKAP95|DKFZp586B1222"	A-kinase anchor protein, 95kDa		A kinase (PRKA) anchor protein 8	A-kinase anchoring proteins	396	1999-09-16		2015-11-17	2020-09-17	10270	ENSG00000105127	OTTHUMG00000182444	uc002nav.4	Y11997	NM_005858	CCDS12329	O43823	9473338	MGI:1928488	RGD:620832			604692																				HGNC:378	"ENST00000269701.7|NM_005858.4"	
HGNC:29857	AKAP8L	A-kinase anchoring protein 8 like	protein-coding gene	gene with protein product	Approved	19p13.12	19p13.12	"NAKAP95|HAP95"	neighbor of A kinase anchoring protein 95		A kinase (PRKA) anchor protein 8-like			2004-02-18		2015-11-17	2015-11-17	26993	ENSG00000011243	OTTHUMG00000182446	uc002naw.2	BC000713	NM_014371	"CCDS77249|CCDS46005"	Q9ULX6	"10748171|10761695"	MGI:1860606	RGD:1359200			609475																				HGNC:29857	"ENST00000397410.10|NM_014371.4"	
HGNC:28426	AKT1S1	AKT1 substrate 1	protein-coding gene	gene with protein product	Approved	19q13.33	19q13.33	"PRAS40|MGC2865|Lobe"	proline-rich Akt substrate, 40 kDa		AKT1 substrate 1 (proline-rich)	MTOR complex 1	1332	2004-03-04		2016-04-26	2016-04-26	84335	ENSG00000204673	OTTHUMG00000150246	uc031rmg.1	BC022241	NM_032375	"CCDS12784|CCDS59410"	Q96B36	12524439	MGI:1914855	RGD:1312049			610221																				HGNC:28426	"ENST00000344175.10|NM_001098633.4"	
HGNC:392	AKT2	AKT serine/threonine kinase 2	protein-coding gene	gene with protein product	Approved	19q13.2	19q13.2	PKBÎ²			v-akt murine thymoma viral oncogene homolog 2	"Pleckstrin homology domain containing|MicroRNA protein coding host genes|AKT kinases"	"682|1691|1900"	1992-11-05		2016-05-04	2021-05-26	208	ENSG00000105221	OTTHUMG00000137375	uc002onf.3	M77198	NM_001626	"CCDS82350|CCDS12552"	P31751	1409633	MGI:104874	RGD:2082	LRG_1391|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1391.xml	AKT2	164731					201112					objectId:1480					2.7.11.1					HGNC:392	"ENST00000392038.7|NM_001626.6"	HGNC:392
HGNC:28114	ALDH16A1	aldehyde dehydrogenase 16 family member A1	protein-coding gene	gene with protein product	Approved	19q13.33	19q13.33	MGC10204			aldehyde dehydrogenase 16 family, member A1	Aldehyde dehydrogenases	398	2005-01-25		2015-11-18	2019-03-26	126133	ENSG00000161618	OTTHUMG00000183163	uc002pnt.4	AY007096	NM_153329	"CCDS46141|CCDS12766"	Q8IZ83	19184135	MGI:1916998	RGD:1566295			613358																				HGNC:28114	"ENST00000293350.9|NM_153329.4"	
HGNC:28243	ALKBH6	alkB homolog 6	protein-coding gene	gene with protein product	Approved	19q13.12	19q13.12	MGC15677			alkB, alkylation repair homolog 6 (E. coli)	Alkylation repair homologs	401	2006-02-09		2015-06-26	2015-06-26	84964	ENSG00000239382	OTTHUMG00000048137	uc002ocv.2	BM713594	NM_032878	CCDS74342	Q3KRA9	8889548	MGI:2142037	RGD:1566318			613304																				HGNC:28243	"ENST00000378875.8|NM_032878.5"	
HGNC:21306	ALKBH7	alkB homolog 7	protein-coding gene	gene with protein product	Approved	19p13.3	19p13.3	MGC10974		SPATA11	"spermatogenesis associated 11|alkB, alkylation repair homolog 7 (E. coli)"	Alkylation repair homologs	401	2003-12-10	2006-02-09	2015-06-26	2018-05-24	84266	ENSG00000125652	OTTHUMG00000180792	uc002meo.3	AY427650	NM_032306	CCDS12163	Q9BT30	23666923	MGI:1913650	RGD:1598126			613305																				HGNC:21306	"ENST00000245812.8|NM_032306.4"	
HGNC:464	AMH	anti-Mullerian hormone	protein-coding gene	gene with protein product	Approved	19p13.3	19p13.3	MIS				"Receptor ligands|MicroRNA protein coding host genes|Transforming growth factor beta superfamily"	"542|1691|1932"	1986-01-01			2021-05-26	268	ENSG00000104899	OTTHUMG00000180415	uc002lvh.3	K03474	NM_000479	CCDS12085	P03971	"3754790|18784351"	MGI:88006	RGD:2108			600957					119657					ligandId:6686										HGNC:464	"ENST00000221496.5|NM_000479.5"	HGNC:464
HGNC:16039	ANGPTL4	angiopoietin like 4	protein-coding gene	gene with protein product	Approved	19p13.2	19p13.2	"pp1158|PGAR|ARP4|HFARP|FIAF|NL2"	"fasting-induced adipose factor|hepatic angiopoietin-related protein|PPARG angiopoietin related protein|hepatic fibrinogen/angiopoietin-related protein|peroxisome proliferator-activated receptor (PPAR) gamma induced angiopoietin-related protein|angiopoietin-related protein 4"		angiopoietin-like 4	"Fibrinogen C domain containing|Angiopoietin like family"	"554|905"	2001-07-18		2015-11-11	2016-10-04	51129	ENSG00000167772	OTTHUMG00000182273	uc002mjq.3	AF202636	NM_139314	"CCDS12200|CCDS42493"	Q9BY76	"10698685|10866690|23960078"	MGI:1888999	RGD:735058			605910																				HGNC:16039	"ENST00000301455.7|NM_139314.3"	
HGNC:23140	ANGPTL6	angiopoietin like 6	protein-coding gene	gene with protein product	Approved	19p13.2	19p13.2	"ARP5|AGF"	angiopoietin-related protein 5		angiopoietin-like 6	"Fibrinogen C domain containing|Angiopoietin like family"	"554|905"	2003-09-24		2015-11-11	2021-05-26	83854	ENSG00000130812	OTTHUMG00000180395	uc002mmy.2	AB054064	NM_031917	CCDS12224	Q8NI99	12871997	MGI:1917976	RGD:1311141			609336																				HGNC:23140	"ENST00000253109.5|NM_031917.3"	HGNC:23140
HGNC:24933	ANGPTL8	angiopoietin like 8	protein-coding gene	gene with protein product	Approved	19p13.2	19p13.2	"TD26|RIFL"	"lipasin|betatrophin"	C19orf80	"chromosome 19 open reading frame 80|angiopoietin-like 8"	Angiopoietin like family	905	2011-08-04	2015-10-23	2015-11-11	2015-11-11	55908	ENSG00000130173		uc021upf.2		NM_018687	CCDS54220	Q6UXH0	"22809513|23150577|24262987"	MGI:3643534	RGD:2320121			616223																				HGNC:24933	"ENST00000252453.12|NM_018687.7"	
HGNC:26812	ANKLE1	ankyrin repeat and LEM domain containing 1	protein-coding gene	gene with protein product	Approved	19p13.11	19p13.11	"FLJ39369|LEMD6"	LEM domain containing 6	ANKRD41	ankyrin repeat domain 41	"Ankyrin repeat domain containing|LEM domain containing"	"403|1087"	2005-05-29	2008-03-25	2008-03-25	2022-04-06	126549	ENSG00000160117	OTTHUMG00000150839	uc002nga.3	AK096688	NM_152363	CCDS12354	Q8NAG6	"22399800|32866453"	MGI:1918775	RGD:1308184			619348																				HGNC:26812	"ENST00000404085.7|NM_152363.6"	
HGNC:29424	ANKRD24	ankyrin repeat domain 24	protein-coding gene	gene with protein product	Approved	19p13.3	19p13.3	KIAA1981				Ankyrin repeat domain containing	403	2004-02-02			2019-08-20	170961	ENSG00000089847	OTTHUMG00000181865	uc010dtt.1	AB075861	NM_133475	CCDS45925	Q8TF21	11853319	MGI:1890394	RGD:1311385																							HGNC:29424	"ENST00000318934.9|NM_001393985.1"	
HGNC:25310	ANKRD27	ankyrin repeat domain 27	protein-coding gene	gene with protein product	Approved	19q13.11	19q13.11	"FLJ00040|DKFZp434L0718|VARP"	Vps9 domain and ankyrin-repeat-containing protein		ankyrin repeat domain 27 (VPS9 domain)	"Ankyrin repeat domain containing|VPS9 domain containing|Small nucleolar RNA protein coding host genes"	"403|928|1835"	2004-02-11		2015-11-17	2016-10-05	84079	ENSG00000105186	OTTHUMG00000180225	uc002ntn.2	AK054561	NM_032139	CCDS32986	Q96NW4	16525121	MGI:2444103	RGD:1307106			618957																				HGNC:25310	"ENST00000306065.9|NM_032139.3"	
HGNC:29329	ANO8	anoctamin 8	protein-coding gene	gene with protein product	Approved	19p13.11	19p13.11			"KIAA1623|TMEM16H"	"KIAA1623|transmembrane protein 16H"	Anoctamins	865	2004-02-12	2008-08-28	2008-08-28	2016-10-18	57719	ENSG00000074855	OTTHUMG00000182665	uc002ngf.2	AB046843	NM_020959	CCDS32949	Q9HCE9	"10997877|24692353"	MGI:2687327	RGD:1563946			610216																				HGNC:29329	"ENST00000159087.7|NM_020959.3"	
HGNC:13667	AP1M1	adaptor related protein complex 1 subunit mu 1	protein-coding gene	gene with protein product	Approved	19p13.11	19p13.11	"AP47|CLAPM2|mu1A"			"adaptor-related protein complex 1, mu 1 subunit|adaptor related protein complex 1 mu 1 subunit"	Adaptor related protein complex 1	1671	2000-09-28		2018-04-23	2021-02-05	8907	ENSG00000072958	OTTHUMG00000182323	uc002ndu.3		NM_032493	"CCDS12342|CCDS46008"	Q9BXS5	"9653655|17988225"	MGI:102776	RGD:1307653			603535																				HGNC:13667	"ENST00000291439.8|NM_032493.4"	
HGNC:558	AP1M2	adaptor related protein complex 1 subunit mu 2	protein-coding gene	gene with protein product	Approved	19p13.2	19p13.2	"HSMU1B|mu2|AP1-mu2"			"adaptor-related protein complex 1, mu 2 subunit|adaptor related protein complex 1 mu 2 subunit"	Adaptor related protein complex 1	1671	2000-09-01		2018-04-23	2020-09-17	10053	ENSG00000129354	OTTHUMG00000180584	uc002mpc.4	AF020797	NM_001300887	"CCDS45964|CCDS77234"	Q9Y6Q5	10338135	MGI:1336974	RGD:1561490			607309																				HGNC:558	"ENST00000250244.11|NM_005498.5"	
HGNC:561	AP2A1	adaptor related protein complex 2 subunit alpha 1	protein-coding gene	gene with protein product	Approved	19q13.33	19q13.33			"CLAPA1|ADTAA"	"adaptor related protein complex 2 subunit alpha 1|adaptor related protein complex 2 alpha 1 subunit"	"Clathrin/coatomer adaptor, adaptin-like, N-terminal domain containing|Adaptor related protein complex 2|MicroRNA protein coding host genes"	"1493|1672|1691"	2000-09-01		2018-04-23	2020-09-17	160	ENSG00000196961	OTTHUMG00000183253	uc002ppn.4	AA993745	NM_014203	"CCDS46148|CCDS46149"	O95782	2564002	MGI:101921	RGD:1306254			601026																				HGNC:561	"ENST00000354293.10|NM_130787.3"	
HGNC:565	AP2S1	adaptor related protein complex 2 subunit sigma 1	protein-coding gene	gene with protein product	Approved	19q13.32	19q13.32	"FBHOk|FBH3"	sigma-2	"CLAPS2|HHC3"	"hypocalciuric hypercalcemia 3 (Oklahoma type)|adaptor related protein complex 2 sigma 1 subunit"	Adaptor related protein complex 2	1672	2000-09-01		2018-04-23	2021-05-26	1175	ENSG00000042753	OTTHUMG00000183437	uc002pft.2	AJ010148	NM_001301076	"CCDS12693|CCDS33062|CCDS77321|CCDS77322|CCDS77323"	P53680	"9040778|9767099|23222959"	MGI:2141861	RGD:620188			602242					320542															HGNC:565	"ENST00000263270.11|NM_004069.6"	HGNC:565
HGNC:568	AP3D1	adaptor related protein complex 3 subunit delta 1	protein-coding gene	gene with protein product	Approved	19p13.3	19p13.3	ADTD			adaptor related protein complex 3 delta 1 subunit	"Clathrin/coatomer adaptor, adaptin-like, N-terminal domain containing|Adaptor related protein complex 3"	"1493|1673"	2000-09-01		2018-04-23	2021-05-26	8943	ENSG00000065000	OTTHUMG00000180354	uc002luz.4	U91930	NM_001261826	"CCDS58638|CCDS42459"	O14617	"9151686|9303295"	MGI:107734	RGD:1308659	LRG_1207|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1207.xml		607246					469950															HGNC:568	"ENST00000643116.3|NM_001261826.3"	HGNC:568
HGNC:580	APBA3	amyloid beta precursor protein binding family A member 3	protein-coding gene	gene with protein product	Approved	19p13.3	19p13.3	"X11L2|mint3"	X11-like 2		amyloid beta (A4) precursor protein-binding, family A, member 3	PDZ domain containing	1220	1999-04-22		2016-01-21	2020-09-17	9546	ENSG00000011132	OTTHUMG00000180915	uc002lyp.2	AB021638	NM_004886	CCDS12110	O96018	10049767	MGI:1888527	RGD:620846			604262																				HGNC:580	"ENST00000316757.4|NM_004886.4"	
HGNC:24036	APC2	APC regulator of WNT signaling pathway 2	protein-coding gene	gene with protein product	Approved	19p13.3	19p13.3	APCL	adenomatous polyposis coli like		"adenomatosis polyposis coli 2|APC2, WNT signaling pathway regulator"	Armadillo repeat containing	409	2004-03-18		2019-01-25	2021-05-26	10297	ENSG00000115266	OTTHUMG00000180059	uc002lsr.1		NM_005883	CCDS12068	O95996	"9823329|10021369"	MGI:1346052	RGD:1308256			612034					431562															HGNC:24036	"ENST00000590469.6|NM_005883.3"	HGNC:24036
HGNC:597	APLP1	amyloid beta precursor like protein 1	protein-coding gene	gene with protein product	Approved	19q13.12	19q13.12	APLP	"amyloid-like protein 1|amyloid precursor-like protein 1"		amyloid beta (A4) precursor-like protein 1			1992-06-18		2016-01-21	2020-09-17	333	ENSG00000105290	OTTHUMG00000180692	uc002ocf.4	U48437	NM_001024807	CCDS32997	P51693	8432545	MGI:88046	RGD:69257			104775																				HGNC:597	"ENST00000221891.9|NM_001024807.3"	
HGNC:607	APOC1	apolipoprotein C1	protein-coding gene	gene with protein product	Approved	19q13.32	19q13.32				apolipoprotein C-I	Apolipoproteins	405	2001-06-22		2016-04-26	2020-09-17	341	ENSG00000130208	OTTHUMG00000180844	uc002pac.2	X00570	NM_001321065	CCDS12648	P02654		MGI:88053	RGD:2134			107710																				HGNC:607	"ENST00000592535.6|NM_001645.5"	
HGNC:609	APOC2	apolipoprotein C2	protein-coding gene	gene with protein product	Approved	19q13.32	19q13.32				apolipoprotein C-II	Apolipoproteins	405	2001-06-22		2016-04-26	2021-05-26	344	ENSG00000234906	OTTHUMG00000180847	uc060zux.1	X00568	NM_000483	CCDS12650	P02655		MGI:88054	RGD:2135			608083					121388															HGNC:609	"ENST00000252490.7|NM_000483.5"	HGNC:609
HGNC:611	APOC4	apolipoprotein C4	protein-coding gene	gene with protein product	Approved	19q13.32	19q13.32				apolipoprotein C-IV	Apolipoproteins	405	1995-05-08		2016-04-26	2020-09-17	346	ENSG00000267467	OTTHUMG00000180845	uc060zuq.1	U32576	NM_001646	CCDS12649	P55056	8530039	MGI:87878	RGD:70959			600745																				HGNC:611	"ENST00000592954.2|NM_001646.3"	
HGNC:613	APOE	apolipoprotein E	protein-coding gene	gene with protein product	Approved	19q13.32	19q13.32			AD2	Alzheimer disease 2 (APOE*E4-associated, late onset)	Apolipoproteins	405	2001-06-22			2021-05-26	348	ENSG00000130203	OTTHUMG00000128901	uc002pab.4	K00396	NM_000041	CCDS12647	P02649	10662539	MGI:88057	RGD:2138	ALSOD, the Amyotrophic Lateral Sclerosis Online Genetic Database|http://alsod.iop.kcl.ac.uk/		107741					121390															HGNC:613	"ENST00000252486.9|NM_000041.4"	HGNC:613
HGNC:23085	ARHGAP33	Rho GTPase activating protein 33	protein-coding gene	gene with protein product	Approved	19q13.12	19q13.12	"FLJ39019|TCGAP"		SNX26	sorting nexin 26	Rho GTPase activating proteins	721	2003-09-05	2010-02-19	2010-02-19	2016-10-05	115703	ENSG00000004777	OTTHUMG00000182071	uc002obs.3	AY044864	NM_052948	"CCDS54254|CCDS12477"	O14559	"12297274|12461558"	MGI:2673998	RGD:2318374			614902																				HGNC:23085	"ENST00000007510.9|NM_001366178.1"	HGNC:23085
HGNC:4591	ARHGAP35	Rho GTPase activating protein 35	protein-coding gene	gene with protein product	Approved	19q13.32	19q13.32	"GRF-1|p190ARhoGAP|P190A|KIAA1722|p190RhoGAP"		GRLF1	glucocorticoid receptor DNA binding factor 1	Rho GTPase activating proteins	721	1993-12-15	2011-06-07	2011-06-07	2018-05-17	2909	ENSG00000160007	OTTHUMG00000183438	uc010ekv.4	M73077	NM_004491	CCDS46127	Q9NRY4	"1894621|20675588"	MGI:1929494	RGD:1308738		ARHGAP35	605277																				HGNC:4591	"ENST00000672722.1|NM_004491.5"	
